vote,image_id,time,username
1,gifbrles_031919,4261,ENIGMA
1,gifbrles_c0011s0006t01,12705,ENIGMA
1,gifbrles_031832,6797,ENIGMA
1,gifbrles_031905,6788,ENIGMA
1,gifbrles_031877,8240,ENIGMA
1,gifbrles_031835,6722,ENIGMA
0,gifbrles_031984,9836,ENIGMA
1,gifbrles_sub-r001s016_type1,5589,sliew
0,gifbrles_sub-r026s013_type1,114723,sliew
0,gifbrles_sub-r004s001_type1,3467,sliew
0,gifbrles_sub-r003s010_type1,2158,sliew
1,gifbrles_sub-r010s022_type1,3343,sliew
1,gifbrles_sub-r001s023_type1,2572,sliew
1,gifbrles_sub-r010s006_type1,3153,sliew
0,gifbrles_sub-r033s001_type1,6137,sliew
0,gifbrles_sub-r017s118_type1,2313,sliew
0,gifbrles_sub-r002s011_type1,2344,sliew
0,gifbrles_sub-r024s016_type1,2174,sliew
1,gifbrles_sub-r002s010_type1,2620,sliew
0,gifbrles_sub-r011s022_type1,5841,sliew
0,gifbrles_sub-r033s009_type1,41547,sliew
0,gifbrles_sub-r001s039_type1,2093,sliew
0,gifbrles_sub-r035s001_type1,16535,sliew
1,gifbrles_sub-r004s028_type1,49740,sliew
0,gifbrles_sub-r003s007_type1,2617,sliew
0,gifbrles_sub-r018s001_type1,1855,sliew
0,gifbrles_sub-r004s011_type1,3086,sliew
0,gifbrles_sub-r031s028_type1,1474,sliew
1,gifbrles_031897,1660,sliew
1,gifbrles_sub-r003s011_type1,1479,sliew
0,gifbrles_sub-r011s013_type1,2792,sliew
0,gifbrles_sub-r026s010_type1,1550,sliew
1,gifbrles_sub-r004s009_type1,1658,sliew
0,gifbrles_sub-r035s014_type1,1610,sliew
0,gifbrles_sub-r031s032_type1,1684,sliew
0,gifbrles_sub-r004s018_type1,4387,sliew
0,gifbrles_c0005s0003t01,2226,sliew
0,gifbrles_sub-r004s016_type1,1708,sliew
1,gifbrles_sub-r011s001_type1,2210,sliew
1,gifbrles_sub-r003s005_type1,2030,sliew
1,gifbrles_031812,10390,jsc
1,gifbrles_c0005s0030t01,7415,jsc
1,gifbrles_c0009s0010t01,6291,jsc
1,gifbrles_031975,9308,jsc
1,gifbrles_031825,8347,jsc
1,gifbrles_c0005s0012t01,11727,jsc
1,gifbrles_031813,5352,jsc
1,gifbrles_031794,3766,jsc
1,gifbrles_031879,6296,jsc
1,gifbrles_031849,3554,jsc
1,gifbrles_031795,8154,jsc
1,gifbrles_031879,4450,jsc
0,gifbrles_031919,9623,jsc
0,gifbrles_c0011s0006t01,12553,jsc
1,gifbrles_031938,5368,jsc
1,gifbrles_c0011s0004t01,8542,jsc
1,gifbrles_031940,5368,jsc
0,gifbrles_sub-r031s018_type1,7527,jsc
1,gifbrles_031928,6148,jsc
1,gifbrles_c0010s0003t01,4425,jsc
0,gifbrles_sub-r026s006_type1,3468,jsc
1,gifbrles_031825,3435,jsc
0,gifbrles_sub-r004s036_type1,10695,jsc
0,gifbrles_sub-r035s005_type1,5903,jsc
0,gifbrles_c0007s0028t01,5036,jsc
1,gifbrles_031945,4886,jsc
0,gifbrles_c0010s0029t01,5385,jsc
1,gifbrles_031818,5828,jsc
1,gifbrles_031774,5134,jsc
0,gifbrles_031781,18985,jsc
0,gifbrles_sub-r011s016_type1,12355,jsc
0,gifbrles_c0007s0035t01,6809,jsc
1,gifbrles_031828,5326,jsc
1,gifbrles_031922,4684,jsc
0,gifbrles_c0006s0019t01,14043,jsc
0,gifbrles_c0011s0006t01,4008,jsc
0,gifbrles_sub-r028s021_type1,7697,jsc
0,gifbrles_031924,6612,jsc
0,gifbrles_sub-r011s014_type1,10311,jsc
0,gifbrles_sub-r015s002_type1,6334,jsc
0,gifbrles_031948,7523,jsc
0,gifbrles_sub-r024s015_type1,7105,jsc
0,gifbrles_sub-r017s117_type1,4489,jsc
1,gifbrles_031816,6748,jsc
1,gifbrles_031923,13448,jsc
0,gifbrles_c0007s0032t01,2050,jsc
1,gifbrles_031845,7493,jsc
1,gifbrles_031929,3942,jsc
0,gifbrles_031940,4233,jsc
1,gifbrles_031856,6139,jsc
1,gifbrles_031806,3577,jsc
1,gifbrles_sub-r034s011_type1,4884,jsc
0,gifbrles_031929,2945,jsc
0,gifbrles_c0007s0013t01,8658,jsc
1,gifbrles_c0009s0006t01,8499,jsc
1,gifbrles_sub-r004s022_type1,8413,jsc
0,gifbrles_sub-r011s033_type1,3891,jsc
1,gifbrles_c0005s0030t01,5633,jsc
0,gifbrles_sub-r024s008_type1,10000,jsc
1,gifbrles_031857,12362,jsc
1,gifbrles_c0011s0008t01,3951,jsc
1,gifbrles_sub-r024s005_type1,14133,jsc
1,gifbrles_sub-r004s026_type1,14868,jsc
1,gifbrles_sub-r002s012_type1,4334,jsc
1,gifbrles_sub-r024s006_type1,5770,jsc
0,gifbrles_c0007s0031t01,7495,jsc
0,gifbrles_sub-r034s033_type1,4560,jsc
0,gifbrles_sub-r001s036_type1,5782,jsc
0,gifbrles_sub-r024s017_type1,3191,jsc
0,gifbrles_c0005s0003t01,8712,jsc
1,gifbrles_031906,3577,jsc
1,gifbrles_031807,5002,jsc
0,gifbrles_c0005s0024t01,5208,jsc
1,gifbrles_031837,4323,jsc
0,gifbrles_c0005s0008t01,7066,jsc
0,gifbrles_c0008s0027t01,5251,jsc
0,gifbrles_c0007s0012t01,3600,jsc
0,gifbrles_c0008s0027t01,1518,jsc
0,gifbrles_c0007s0017t01,2717,jsc
0,gifbrles_sub-r025s009_type1,4245,jsc
0,gifbrles_sub-r024s020_type1,2484,jsc
0,gifbrles_sub-r010s027_type1,2504,jsc
0,gifbrles_c0005s0026t01,2045,jsc
1,gifbrles_031827,8327,jsc
0,gifbrles_sub-r031s034_type1,5004,jsc
0,gifbrles_sub-r018s010_type1,2530,jsc
0,gifbrles_sub-r011s028_type1,4890,jsc
1,gifbrles_031938,3413,jsc
0,gifbrles_sub-r010s029_type1,5139,jsc
0,gifbrles_sub-r003s001_type1,5834,jsc
0,gifbrles_c0005s0048t01,4406,jsc
0,gifbrles_sub-r028s017_type1,3558,jsc
0,gifbrles_sub-r034s026_type1,3641,jsc
0,gifbrles_sub-r026s023_type1,3943,jsc
0,gifbrles_sub-r004s032_type1,13212,jsc
1,gifbrles_031908,7830,jsc
0,gifbrles_sub-r002s009_type1,7498,jsc
0,gifbrles_sub-r033s005_type1,3434,jsc
0,gifbrles_sub-r031s033_type1,5461,jsc
0,gifbrles_sub-r011s003_type1,3196,jsc
0,gifbrles_c0010s0007t01,2900,jsc
0,gifbrles_c0006s0020t01,3067,jsc
0,gifbrles_sub-r033s011_type1,3887,jsc
0,gifbrles_031847,3973,jsc
0,gifbrles_sub-r028s001_type1,6392,jsc
1,gifbrles_c0005s0030t01,2790,jsc
1,gifbrles_031945,1537,jsc
0,gifbrles_sub-r033s004_type1,10638,jsc
0,gifbrles_sub-r034s021_type1,5008,jsc
0,gifbrles_c0009s0005t01,2764,jsc
0,gifbrles_sub-r011s010_type1,22395,jsc
1,gifbrles_031963,5024,jsc
0,gifbrles_031910,3755,jsc
0,gifbrles_sub-r011s026_type1,4132,jsc
1,gifbrles_031963,1900,jsc
0,gifbrles_sub-r004s037_type1,3506,jsc
0,gifbrles_sub-r034s039_type1,2551,jsc
1,gifbrles_031817,4523,jsc
0,gifbrles_sub-r003s015_type1,4649,jsc
0,gifbrles_sub-r025s007_type1,3205,jsc
0,gifbrles_sub-r035s012_type1,4229,jsc
0,gifbrles_sub-r035s007_type1,2713,jsc
0,gifbrles_sub-r031s010_type1,3144,jsc
0,gifbrles_sub-r001s029_type1,2452,jsc
0,gifbrles_sub-r004s003_type1,2679,jsc
0,gifbrles_sub-r031s035_type1,6506,jsc
0,gifbrles_sub-r010s023_type1,3831,jsc
0,gifbrles_sub-r034s037_type1,2801,jsc
0,gifbrles_sub-r004s020_type1,3385,jsc
0,gifbrles_sub-r018s011_type1,2633,jsc
0,gifbrles_sub-r018s007_type1,2806,jsc
0,gifbrles_sub-r011s012_type1,2189,jsc
0,gifbrles_sub-r011s034_type1,3270,jsc
0,gifbrles_sub-r001s024_type1,2170,jsc
0,gifbrles_c0007s0032t01,1326,jsc
0,gifbrles_sub-r024s021_type1,2656,jsc
0,gifbrles_sub-r011s025_type1,3478,jsc
0,gifbrles_sub-r011s031_type1,3326,jsc
0,gifbrles_sub-r001s026_type1,3112,jsc
0,gifbrles_sub-r002s008_type1,2551,jsc
0,gifbrles_sub-r004s004_type1,3323,jsc
0,gifbrles_sub-r015s005_type1,2335,jsc
0,gifbrles_sub-r018s004_type1,2906,jsc
0,gifbrles_sub-r010s021_type1,3110,jsc
0,gifbrles_sub-r003s013_type1,2967,jsc
0,gifbrles_sub-r025s011_type1,2474,jsc
0,gifbrles_sub-r024s001_type1,2447,jsc
0,gifbrles_sub-r001s006_type1,2548,jsc
0,gifbrles_sub-r025s013_type1,3376,jsc
0,gifbrles_sub-r017s108_type1,3118,jsc
0,gifbrles_c0009s0007t01,3521,jsc
0,gifbrles_sub-r004s002_type1,2725,jsc
0,gifbrles_sub-r003s002_type1,2482,jsc
0,gifbrles_c0007s0020t01,2819,jsc
0,gifbrles_sub-r004s021_type1,2512,jsc
0,gifbrles_sub-r018s006_type1,2022,jsc
0,gifbrles_sub-r025s005_type1,3287,jsc
0,gifbrles_sub-r017s105_type1,3409,jsc
0,gifbrles_sub-r017s113_type1,1978,jsc
0,gifbrles_c0010s0013t01,2693,jsc
0,gifbrles_sub-r017s107_type1,86774,jsc
0,gifbrles_c0009s0010t01,1633,jsc
0,gifbrles_sub-r011s023_type1,6821,jsc
0,gifbrles_sub-r031s002_type1,4411,jsc
0,gifbrles_sub-r017s103_type1,3968,jsc
1,gifbrles_031896,4825,jsc
1,gifbrles_sub-r034s040_type1,4213,jsc
0,gifbrles_031918,4372,jsc
0,gifbrles_sub-r010s026_type1,5309,jsc
0,gifbrles_sub-r008s005_type1,3366,jsc
0,gifbrles_sub-r004s014_type1,3390,jsc
0,gifbrles_sub-r028s012_type1,4954,jsc
0,gifbrles_031846,3051,jsc
0,gifbrles_sub-r004s006_type1,9021,jsc
0,gifbrles_sub-r011s021_type1,5143,jsc
0,gifbrles_sub-r026s017_type1,2574,jsc
1,gifbrles_sub-r025s015_type1,4422,jsc
0,gifbrles_sub-r001s003_type1,4792,jsc
0,gifbrles_sub-r033s003_type1,4839,jsc
0,gifbrles_sub-r024s011_type1,3236,jsc
0,gifbrles_sub-r004s025_type1,3585,jsc
0,gifbrles_sub-r026s024_type1,2472,jsc
0,gifbrles_sub-r004s012_type1,3853,jsc
1,gifbrles_031946,3801,jsc
1,gifbrles_sub-r003s012_type1,4920,jsc
0,gifbrles_sub-r024s009_type1,4170,jsc
1,gifbrles_sub-r035s013_type1,6067,jsc
1,gifbrles_sub-r035s004_type1,6511,jsc
1,gifbrles_sub-r001s037_type1,9803,jsc
0,gifbrles_sub-r011s017_type1,5787,jsc
1,gifbrles_031855,4040,jsc
1,gifbrles_sub-r001s018_type1,2986,jsc
0,gifbrles_sub-r001s027_type1,4612,jsc
1,gifbrles_sub-r017s106_type1,4143,jsc
0,gifbrles_sub-r031s023_type1,3758,jsc
0,gifbrles_sub-r028s019_type1,2838,jsc
1,gifbrles_sub-r002s005_type1,4155,jsc
1,gifbrles_031950,2473,jsc
0,gifbrles_sub-r034s046_type1,3061,jsc
0,gifbrles_c0011s0006t01,2840,jsc
1,gifbrles_sub-r001s009_type1,3004,jsc
0,gifbrles_sub-r001s021_type1,3187,jsc
0,gifbrles_sub-r008s001_type1,2859,jsc
0,gifbrles_c0007s0028t01,1680,jsc
1,gifbrles_sub-r004s015_type1,3263,jsc
0,gifbrles_sub-r018s008_type1,2598,jsc
0,gifbrles_sub-r001s025_type1,5213,jsc
1,gifbrles_sub-r001s008_type1,2901,jsc
0,gifbrles_sub-r008s006_type1,3169,jsc
1,gifbrles_sub-r033s007_type1,4059,jsc
0,gifbrles_sub-r004s019_type1,2809,jsc
0,gifbrles_c0004s0029t01,3032,jsc
1,gifbrles_031816,7291,jsc
1,gifbrles_sub-r011s008_type1,5735,jsc
0,gifbrles_sub-r017s121_type1,3656,jsc
0,gifbrles_sub-r011s029_type1,4084,jsc
0,gifbrles_sub-r004s035_type1,7877,jsc
0,gifbrles_sub-r024s018_type1,4792,jsc
0,gifbrles_sub-r024s013_type1,3612,jsc
0,gifbrles_sub-r031s009_type1,3157,jsc
0,gifbrles_sub-r001s010_type1,3045,jsc
0,gifbrles_sub-r017s109_type1,4384,jsc
0,gifbrles_sub-r033s006_type1,4097,jsc
0,gifbrles_sub-r004s031_type1,3037,jsc
0,gifbrles_sub-r026s020_type1,2180,jsc
0,gifbrles_sub-r001s038_type1,4314,jsc
1,gifbrles_sub-r001s040_type1,2908,jsc
0,gifbrles_sub-r001s022_type1,3576,jsc
0,gifbrles_sub-r001s011_type1,3023,jsc
0,gifbrles_sub-r004s034_type1,2456,jsc
0,gifbrles_sub-r008s008_type1,2262,jsc
1,gifbrles_sub-r003s004_type1,4208,jsc
0,gifbrles_sub-r008s004_type1,3281,jsc
0,gifbrles_sub-r004s029_type1,3027,jsc
0,gifbrles_c0008s0027t01,948,jsc
0,gifbrles_sub-r035s003_type1,2428,jsc
0,gifbrles_sub-r026s016_type1,1779,jsc
0,gifbrles_sub-r008s007_type1,1804,jsc
0,gifbrles_sub-r034s032_type1,2175,jsc
0,gifbrles_031793,2142,jsc
0,gifbrles_sub-r001s005_type1,4875,jsc
0,gifbrles_sub-r017s110_type1,1734,jsc
0,gifbrles_sub-r035s010_type1,2870,jsc
0,gifbrles_sub-r024s002_type1,3712,jsc
1,gifbrles_sub-r003s003_type1,3404,jsc
1,gifbrles_c0010s0013t01,2369,jsc
0,gifbrles_c0005s0028t01,3764,jsc
0,gifbrles_sub-r001s007_type1,3377,jsc
0,gifbrles_c0007s0013t01,1535,jsc
0,gifbrles_sub-r026s025_type1,1820,jsc
0,gifbrles_sub-r026s021_type1,1747,jsc
0,gifbrles_sub-r002s007_type1,3529,jsc
0,gifbrles_sub-r025s027_type1,3613,jsc
1,gifbrles_c0005s0003t01,4038,jsc
0,gifbrles_sub-r015s001_type1,11788,jsc
0,gifbrles_sub-r004s030_type1,4079,jsc
0,gifbrles_sub-r034s036_type1,5698,jsc
0,gifbrles_sub-r002s003_type1,4189,jsc
0,gifbrles_sub-r028s016_type1,4996,jsc
1,gifbrles_sub-r011s019_type1,5374,jsc
1,gifbrles_031781,10053,jsc
0,gifbrles_sub-r026s022_type1,4255,jsc
1,gifbrles_sub-r035s009_type1,5537,jsc
0,gifbrles_sub-r001s020_type1,3359,jsc
1,gifbrles_c0011s0003t01,4692,jsc
0,gifbrles_031801,4357,jsc
0,gifbrles_c0005s0048t01,1732,jsc
0,gifbrles_sub-r024s012_type1,3179,jsc
0,gifbrles_sub-r031s008_type1,2462,jsc
0,gifbrles_sub-r034s022_type1,3216,jsc
0,gifbrles_c0009s0004t01,5018,jsc
1,gifbrles_sub-r002s004_type1,6637,jsc
0,gifbrles_sub-r015s008_type1,3531,jsc
0,gifbrles_sub-r031s004_type1,3329,jsc
0,gifbrles_sub-r004s005_type1,3429,jsc
0,gifbrles_c0005s0021t01,4044,jsc
0,gifbrles_sub-r034s048_type1,6937,jsc
0,gifbrles_sub-r024s010_type1,2898,jsc
0,gifbrles_sub-r024s019_type1,4302,jsc
0,gifbrles_sub-r011s018_type1,6932,jsc
0,gifbrles_c0010s0006t01,2990,jsc
0,gifbrles_c0011s0001t01,5513,jsc
0,gifbrles_sub-r034s047_type1,5195,jsc
0,gifbrles_031814,7562,jsc
0,gifbrles_sub-r024s003_type1,4134,jsc
0,gifbrles_sub-r026s015_type1,2166,jsc
0,gifbrles_sub-r026s011_type1,2361,jsc
0,gifbrles_031880,3560,jsc
1,gifbrles_c0009s0007t01,3890,jsc
1,gifbrles_031794,6477,Franky
0,gifbrles_c0005s0042t01,5193,Franky
0,gifbrles_c0011s0001t01,7870,Franky
1,gifbrles_031882,3983,Franky
1,gifbrles_031947,2608,Franky
0,gifbrles_031948,4102,Franky
1,gifbrles_031795,13499,Franky
0,gifbrles_c0009s0005t01,5617,Franky
1,gifbrles_031904,10296,Franky
1,gifbrles_031841,3078,Franky
1,gifbrles_c0007s0012t01,2689,Franky
0,gifbrles_c0007s0024t01,11794,Franky
0,gifbrles_031977,4527,Franky
1,gifbrles_031837,7820,Franky
1,gifbrles_031976,2455,Franky
1,gifbrles_c0007s0007t01,1639,Franky
1,gifbrles_031772,12049,Franky
1,gifbrles_031919,2488,Franky
1,gifbrles_031806,2494,Franky
1,gifbrles_c0009s0005t01,2033,Franky
1,gifbrles_031973,2351,Franky
0,gifbrles_c0005s0026t01,8846,Franky
1,gifbrles_sub-r017s119_type1,4896,Franky
1,gifbrles_031900,3376,Franky
1,gifbrles_031976,1623,Franky
1,gifbrles_031949,2937,Franky
1,gifbrles_031809,2707,Franky
0,gifbrles_c0005s0024t01,3582,Franky
1,gifbrles_031984,3359,Franky
1,gifbrles_031923,2938,Franky
1,gifbrles_031849,2078,Franky
0,gifbrles_sub-r018s012_type1,5656,Franky
1,gifbrles_c0007s0029t01,4961,Franky
0,gifbrles_c0005s0008t01,11510,Franky
1,gifbrles_031824,2367,Franky
0,gifbrles_c0005s0021t01,4322,Franky
1,gifbrles_031802,4602,Franky
1,gifbrles_031846,3262,Franky
0,gifbrles_sub-r001s028_type1,2659,Franky
1,gifbrles_031950,1680,Franky
1,gifbrles_031931,3722,Franky
1,gifbrles_c0009s0002t01,2575,Franky
0,gifbrles_sub-r031s027_type1,5001,Franky
1,gifbrles_sub-r034s012_type1,6477,Franky
1,gifbrles_c0007s0001t01,2881,Franky
1,gifbrles_sub-r001s019_type1,9320,Franky
0,gifbrles_sub-r011s011_type1,4002,Franky
1,gifbrles_sub-r004s023_type1,2429,Franky
0,gifbrles_c0005s0028t01,3144,Franky
1,gifbrles_c0008s0027t01,2632,Franky
0,gifbrles_c0007s0032t01,3889,Franky
1,gifbrles_031882,1864,Franky
1,gifbrles_031851,2754,Franky
1,gifbrles_sub-r002s006_type1,1932,Franky
0,gifbrles_sub-r026s007_type1,3383,Franky
1,gifbrles_031841,1242,Franky
1,gifbrles_sub-r025s019_type1,4340,Franky
0,gifbrles_sub-r028s010_type1,5183,Franky
1,gifbrles_031840,2822,Franky
0,gifbrles_c0006s0004t01,3800,Franky
1,gifbrles_sub-r001s012_type1,2833,Franky
1,gifbrles_sub-r018s002_type1,1499,Franky
1,gifbrles_031865,1925,Franky
1,gifbrles_031825,2724,Franky
1,gifbrles_031835,1550,Franky
0,gifbrles_c0011s0001t01,2776,Franky
1,gifbrles_c0005s0036t01,2157,Franky
1,gifbrles_sub-r017s112_type1,3530,Franky
1,gifbrles_031814,1752,Franky
1,gifbrles_031817,7119,Franky
1,gifbrles_031973,1321,Franky
0,gifbrles_sub-r033s008_type1,5566,Franky
0,gifbrles_sub-r033s010_type1,3618,Franky
0,gifbrles_sub-r011s002_type1,4148,Franky
1,gifbrles_sub-r001s002_type1,2292,Franky
1,gifbrles_c0004s0031t01,3528,Franky
1,gifbrles_031813,1832,Franky
1,gifbrles_c0009s0002t01,1228,Franky
1,gifbrles_sub-r028s020_type1,3356,Franky
1,gifbrles_sub-r004s033_type1,2391,Franky
1,gifbrles_sub-r001s001_type1,1296,Franky
0,gifbrles_c0010s0016t01,3238,Franky
1,gifbrles_sub-r015s003_type1,2233,Franky
1,gifbrles_sub-r033s012_type1,1625,Franky
1,gifbrles_sub-r002s001_type1,2863,Franky
0,gifbrles_sub-r008s011_type1,2691,Franky
1,gifbrles_c0006s0008t01,2780,Franky
1,gifbrles_sub-r035s015_type1,7336,Franky
1,gifbrles_031929,5400,Franky
0,gifbrles_sub-r011s020_type1,3690,Franky
1,gifbrles_sub-r011s027_type1,3134,Franky
1,gifbrles_sub-r011s032_type1,2584,Franky
1,gifbrles_c0008s0011t01,7743,Liz
1,gifbrles_sub-r004s027_type1,10262,Liz
1,gifbrles_sub-r003s009_type1,3588,Liz
1,gifbrles_c0007s0014t01,3818,Liz
1,gifbrles_c0010s0009t01,6521,Liz
0,gifbrles_c0007s0015t01,5341,bem85
1,gifbrles_031899,5437,bem85
1,gifbrles_031986,11235,bem85
0,gifbrles_c0007s0005t01,3410,bem85
1,gifbrles_c0008s0014t01,10756,bem85
1,gifbrles_031986,4008,bem85
0,gifbrles_031774,8955,bem85
0,gifbrles_c0007s0020t01,6716,bem85
1,gifbrles_031861,6550,bem85
1,gifbrles_031861,4169,bem85
0,gifbrles_031841,7770,bem85
1,gifbrles_031821,10299,bem85
0,gifbrles_c0007s0013t01,5560,bem85
0,gifbrles_c0007s0012t01,3643,bem85
1,gifbrles_031841,4302,bem85
1,gifbrles_031977,5904,bem85
1,gifbrles_c0010s0011t01,5404,bem85
0,gifbrles_sub-r017s111_type1,6082,bem85
1,gifbrles_c0009s0002t01,7374,bem85
1,gifbrles_031817,5110,bem85
1,gifbrles_c0009s0002t01,4764,bem85
0,gifbrles_c0010s0007t01,6841,bem85
1,gifbrles_031908,5172,bem85
1,gifbrles_031864,3448,bem85
1,gifbrles_c0011s0005t01,4314,bem85
1,gifbrles_031823,4175,bem85
1,gifbrles_031837,7187,bem85
0,gifbrles_sub-r004s008_type1,5019,bem85
1,gifbrles_031924,3381,bem85
1,gifbrles_031864,3232,bem85
0,gifbrles_sub-r004s017_type1,3145,bem85
1,gifbrles_031924,4238,bem85
1,gifbrles_031821,7630,akeshavan
0,gifbrles_sub-r028s022_type1,5923,akeshavan
1,gifbrles_sub-r018s005_type1,4874,akeshavan
1,gifbrles_031823,5922,akeshavan
1,gifbrles_031939,1689,akeshavan
0,gifbrles_c0007s0028t01,24375,akeshavan
1,gifbrles_sub-r011s024_type1,3725,akeshavan
0,gifbrles_031769,7253,bad_rater123
0,gifbrles_031792,2612,bad_rater123
0,gifbrles_c0010s0009t01,13222,bad_rater123
0,gifbrles_c0007s0019t01,1908,bad_rater123
0,gifbrles_c0007s0010t01,1410,bad_rater123
1,gifbrles_031857,3038,bad_rater123
0,gifbrles_c0007s0020t01,7649,mikeb
1,gifbrles_031814,9267,mikeb
0,gifbrles_031900,3999,mikeb
1,gifbrles_031942,245558,mikeb
0,gifbrles_c0007s0024t01,3119,mikeb
1,gifbrles_031923,6663,mikeb
1,gifbrles_c0005s0030t01,6294,mikeb
1,gifbrles_031882,3666,mikeb
1,gifbrles_031772,2250,mikeb
0,gifbrles_c0007s0014t01,4936,mikeb
1,gifbrles_031819,2562,mikeb
1,gifbrles_031826,2067,mikeb
0,gifbrles_c0010s0015t01,5840,mikeb
0,gifbrles_c0004s0029t01,92499,mikeb
0,gifbrles_c0007s0030t01,5935,mikeb
0,gifbrles_c0010s0028t01,6500,mikeb
1,gifbrles_031890,3562,mikeb
1,gifbrles_031910,2668,mikeb
1,gifbrles_031840,3006,mikeb
0,gifbrles_sub-r024s004_type1,3857,mikeb
1,gifbrles_031855,5733,mikeb
0,gifbrles_c0007s0020t01,10413,mikeb
0,gifbrles_sub-r024s014_type1,2848,mikeb
0,gifbrles_sub-r024s007_type1,9753,mikeb
0,gifbrles_031769,462717,mikeb
0,gifbrles_sub-r035s002_type1,10479,mikeb
0,gifbrles_sub-r008s002_type1,12107,mikeb
0,gifbrles_c0010s0028t01,2075,mikeb
1,gifbrles_031877,3893,mikeb
1,gifbrles_031927,1731,mikeb
1,gifbrles_sub-r010s012_type1,5892,mikeb
0,gifbrles_sub-r003s014_type1,3511,mikeb
0,gifbrles_sub-r010s019_type1,5805,mikeb
0,gifbrles_c0005s0027t01,3508,akeshavan
0,gifbrles_031899,4278,worst_rater
0,gifbrles_031937,1848,worst_rater
0,gifbrles_031821,12553,worst_rater
0,gifbrles_sub-r034s010_type1,5954,worst_rater
1,gifbrles_sub-r003s008_type1,1124,worst_rater
1,gifbrles_c0006s0004t01,174732,hemalimt
0,gifbrles_c0010s0029t01,10435,akeshavan
1,gifbrles_sub-r035s006_type1,9150,akeshavan
0,gifbrles_c0005s0012t01,3576,akeshavan
1,gifbrles_sub-r035s011_type1,2407,akeshavan
0,gifbrles_c0007s0026t01,26708,KirstieJane
1,gifbrles_031857,3881,KirstieJane
1,gifbrles_031828,3510,KirstieJane
0,gifbrles_031984,5943,KirstieJane
0,gifbrles_c0007s0007t01,7077,KirstieJane
0,gifbrles_c0007s0026t01,2919,KirstieJane
1,gifbrles_031857,1461,KirstieJane
0,gifbrles_c0005s0024t01,7017,KirstieJane
1,gifbrles_031818,2786,KirstieJane
1,gifbrles_031928,1863,KirstieJane
1,gifbrles_c0008s0014t01,3527,KirstieJane
0,gifbrles_031857,3956,KirstieJane
1,gifbrles_031904,4575,KirstieJane
1,gifbrles_031924,3153,KirstieJane
1,gifbrles_031774,2911,KirstieJane
0,gifbrles_c0008s0019t01,6730,KirstieJane
0,gifbrles_c0007s0013t01,4965,KirstieJane
0,gifbrles_031949,10049,Ettah
1,gifbrles_c0011s0004t01,9607,Ettah
1,gifbrles_sub-r011s015_type1,9413,Ettah
1,gifbrles_031772,7664,KirstieJane
1,gifbrles_031788,6656,KirstieJane
0,gifbrles_c0007s0028t01,4537,KirstieJane
0,gifbrles_c0010s0007t01,4096,KirstieJane
1,gifbrles_031851,6931,KirstieJane
1,gifbrles_031877,19439,KirstieJane
1,gifbrles_c0011s0008t01,8529,KirstieJane
1,gifbrles_c0011s0005t01,8067,KirstieJane
1,gifbrles_c0010s0021t01,9418,KirstieJane
1,gifbrles_c0010s0028t01,11670,KirstieJane
0,gifbrles_sub-r018s003_type1,10532,KirstieJane
0,gifbrles_sub-r017s101_type1,3965,KirstieJane
1,gifbrles_031781,3790,KirstieJane
0,gifbrles_031974,10778,KirstieJane
1,gifbrles_c0008s0009t01,11306,KirstieJane
0,gifbrles_031933,5793,KirstieJane
1,gifbrles_c0011s0003t01,5237,BrainDK
1,gifbrles_031848,3935,BrainDK
0,gifbrles_031922,8794,BrainDK
0,gifbrles_c0007s0009t01,8699,BrainDK
1,gifbrles_031952,5103,BrainDK
1,gifbrles_c0009s0009t01,3678,BrainDK
1,gifbrles_031910,3191,BrainDK
1,gifbrles_031823,2384,BrainDK
0,gifbrles_c0007s0030t01,4885,BrainDK
1,gifbrles_031802,3528,BrainDK
1,gifbrles_031947,4999,BrainDK
0,gifbrles_c0007s0017t01,5734,BrainDK
1,gifbrles_sub-r010s010_type1,6481,BrainDK
1,gifbrles_031963,7105,BrainDK
1,gifbrles_031810,3473,BrainDK
0,gifbrles_sub-r010s011_type1,3883,BrainDK
0,gifbrles_sub-r028s003_type1,3912,BrainDK
1,gifbrles_sub-r004s013_type1,6194,BrainDK
1,gifbrles_031793,3939,BrainDK
0,gifbrles_c0005s0048t01,12085,BrainDK
0,gifbrles_031922,3278,BrainDK
1,gifbrles_031986,3812,BrainDK
0,gifbrles_c0010s0022t01,5434,BrainDK
1,gifbrles_sub-r011s030_type1,11234,BrainDK
0,gifbrles_sub-r034s008_type1,5253,BrainDK
1,gifbrles_031927,3154,BrainDK
1,gifbrles_031959,60402,RagMeh11
1,gifbrles_031829,9480,RagMeh11
0,gifbrles_031837,7930,RagMeh11
1,gifbrles_031775,6978,RagMeh11
1,gifbrles_031804,2854,RagMeh11
1,gifbrles_c0010s0021t01,9768,RagMeh11
1,gifbrles_c0010s0006t01,12423,RagMeh11
1,gifbrles_031825,2353,RagMeh11
0,gifbrles_c0010s0003t01,2838,RagMeh11
1,gifbrles_031813,12394,RagMeh11
1,gifbrles_031949,131,RagMeh11
1,gifbrles_c0004s0031t01,2311,RagMeh11
1,gifbrles_c0011s0004t01,1748,RagMeh11
1,gifbrles_031946,1365,RagMeh11
1,gifbrles_031846,1314,RagMeh11
1,gifbrles_031976,2590,RagMeh11
